time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2023-01-06 20:20:00+00:00,1.0646,1.06472,1.06455,1.06467,447.0,4,6,1,1,2023,20,-0.866025,0.5,4,0.866025,-0.5,0,1,0,EURUSD,-3.066731141199213,-3.0741811175336835,-3.09421000981348,-3.048216007714558,1.606721,1.064942,1.063827,1.531495,0.311167,1.05418,1.056549,1.133479,0.000132,0.001383,0.00016
2023-01-06 20:25:00+00:00,1.06467,1.06479,1.0646,1.06475,652.0,4,6,1,1,2023,20,-0.866025,0.5,5,0.5,-0.866025,0,1,0,EURUSD,-3.0599613152804466,-3.0674373795760914,-3.0893032384690287,-3.0405014464802207,1.535648,1.064926,1.063944,1.544996,0.31763,1.054223,1.056557,1.133221,0.000235,0.001213,0.000178
2023-01-06 20:30:00+00:00,1.06476,1.0648,1.06462,1.06477,365.0,4,6,1,1,2023,20,-0.866025,0.5,6,0.0,-1.0,0,1,0,EURUSD,-3.051257253384904,-3.0664739884392844,-3.087340529931268,-3.0385728061716435,1.47346,1.064947,1.063996,1.54838,0.324085,1.054266,1.056564,1.131416,0.000301,0.000893,0.000169
2023-01-06 20:35:00+00:00,1.06477,1.06478,1.06467,1.06467,300.0,4,6,1,1,2023,20,-0.866025,0.5,7,-0.5,-0.866025,0,1,0,EURUSD,-3.0502901353965086,-3.068400770712884,-3.0824337585868022,-3.048216007714558,1.411272,1.064862,1.064172,1.528018,0.330517,1.054309,1.056571,1.121619,0.000366,0.000395,0.000103
2023-01-06 20:40:00+00:00,1.06467,1.06469,1.06452,1.06457,225.0,4,6,1,1,2023,20,-0.866025,0.5,8,-0.866025,-0.5,0,1,0,EURUSD,-3.0599613152804466,-3.0770712909441045,-3.097154072620171,-3.0578592092574723,1.343161,1.064837,1.064239,1.507631,0.336651,1.054352,1.056579,1.119299,-3.8e-05,0.00031,0.00016
2023-01-06 20:45:00+00:00,1.06456,1.06472,1.06444,1.06444,349.0,4,6,1,1,2023,20,-0.866025,0.5,9,-1.0,-0.0,0,1,0,EURUSD,-3.070599613152794,-3.0741811175336835,-3.105004906771285,-3.0703953712632455,1.266166,1.064837,1.064232,1.481104,0.342618,1.054395,1.056586,1.120072,-0.000216,0.000658,0.000263
2023-01-06 20:50:00+00:00,1.06442,1.06463,1.06432,1.06437,665.0,4,6,1,1,2023,20,-0.866025,0.5,10,-0.866025,0.5,0,1,0,EURUSD,-3.084139264990327,-3.082851637764918,-3.116781157997991,-3.077145612343287,1.183249,1.064835,1.064237,1.466803,0.348343,1.054437,1.056592,1.119814,-0.000357,0.00031,0.000291
2023-01-06 20:55:00+00:00,1.06438,1.06466,1.06432,1.06462,481.0,4,6,1,1,2023,20,-0.866025,0.5,11,-0.5,0.866025,0,1,0,EURUSD,-3.0880077369438794,-3.0799614643545112,-3.116781157997991,-3.0530376084860222,1.109215,1.064821,1.064289,1.509744,0.354091,1.05448,1.0566,1.114142,-0.000141,0.000808,0.000319
2023-01-06 21:00:00+00:00,1.0646,1.0646,1.06434,1.06442,976.0,4,6,1,1,2023,21,-0.707107,0.707107,0,0.0,1.0,0,0,0,EURUSD,-3.066731141199213,-3.0857418111753105,-3.114818449460188,-3.072324011571851,1.03222,1.064823,1.064279,1.46874,0.359819,1.054524,1.056607,1.111306,-0.000235,0.000254,0.000244
2023-01-06 21:05:00+00:00,1.06443,1.06451,1.06442,1.0645,235.0,4,6,1,1,2023,21,-0.707107,0.707107,1,0.5,0.866025,0,0,0,EURUSD,-3.0831721470019176,-3.0944123314065166,-3.106967615309074,-3.0646094503374997,0.958187,1.064819,1.064294,1.482532,0.365527,1.054568,1.056614,1.105376,-6.6e-05,-9e-06,8.5e-05
