time,open,high,low,close,vol,weekday,day,week,month,year,hour,hour_sin,hour_cos,minute_block,minute_sin,minute_cos,london_session,ny_session,overlap_session,symbol,mean_std_open,mean_std_high,mean_std_low,mean_std_close,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma,atr,returns_5,returns_24,volatility_ratio
2022-08-05 19:20:00+00:00,1.01791,1.01809,1.01776,1.01809,421.0,4,5,31,8,2022,19,-0.965926,0.258819,4,0.866025,-0.5,0,1,0,EURUSD,-7.582205029013508,-7.56647398843927,-7.685966633954735,-7.540019286403094,0.173431,1.01847,1.017461,-0.470801,-0.235984,1.02174,1.020101,0.613191,0.000442,-0.000491,0.000324
2022-08-05 19:25:00+00:00,1.01811,1.01812,1.01771,1.01778,499.0,4,5,31,8,2022,19,-0.965926,0.258819,5,0.5,-0.866025,0,1,0,EURUSD,-7.562862669245618,-7.5635838150288635,-7.6908734052992,-7.569913211186119,0.155663,1.018446,1.017445,-0.536909,-0.237478,1.021715,1.020103,0.615511,-6.9e-05,-0.000805,0.000403
2022-08-05 19:30:00+00:00,1.01778,1.01834,1.01776,1.01825,507.0,4,5,31,8,2022,19,-0.965926,0.258819,6,0.0,-1.0,0,1,0,EURUSD,-7.59477756286266,-7.542389210019223,-7.685966633954735,-7.52459016393442,0.152702,1.018472,1.017439,-0.430572,-0.239418,1.021693,1.020106,0.61448,0.000314,0.000138,0.00057
2022-08-05 19:35:00+00:00,1.01828,1.01842,1.01797,1.0181,567.0,4,5,31,8,2022,19,-0.965926,0.258819,7,-0.5,-0.866025,0,1,0,EURUSD,-7.5464216634429135,-7.534682080924796,-7.665358194308027,-7.5390549662487985,0.155663,1.018471,1.017439,-0.462601,-0.241516,1.02167,1.020108,0.614995,-0.000187,-4.9e-05,0.000442
2022-08-05 19:40:00+00:00,1.01811,1.01823,1.01779,1.01813,527.0,4,5,31,8,2022,19,-0.965926,0.258819,8,-0.866025,-0.5,0,1,0,EURUSD,-7.562862669245618,-7.552986512524043,-7.683022571148072,-7.5361620057859255,0.161586,1.018463,1.017441,-0.455812,-0.243266,1.021648,1.02011,0.619378,0.000236,0.000216,0.000432
2022-08-05 19:45:00+00:00,1.01814,1.01842,1.01814,1.01828,579.0,4,5,31,8,2022,19,-0.965926,0.258819,9,-1.0,-0.0,0,1,0,EURUSD,-7.559961315280447,-7.534682080924796,-7.648675171736869,-7.521697203471547,0.173431,1.018485,1.01749,-0.421826,-0.245399,1.021626,1.020112,0.615511,0.000187,9.8e-05,0.000275
2022-08-05 19:50:00+00:00,1.01828,1.01848,1.01803,1.01813,777.0,4,5,31,8,2022,19,-0.965926,0.258819,10,-0.866025,0.5,0,1,0,EURUSD,-7.5464216634429135,-7.5289017341039965,-7.659470068694688,-7.5361620057859255,0.185277,1.018487,1.017536,-0.454069,-0.247318,1.021602,1.020114,0.619636,0.000344,7.9e-05,0.000442
2022-08-05 19:55:00+00:00,1.01813,1.01833,1.01775,1.01775,996.0,4,5,31,8,2022,19,-0.965926,0.258819,11,-0.5,0.866025,0,1,0,EURUSD,-7.560928433268842,-7.54335260115603,-7.686947988223636,-7.572806171648992,0.173431,1.018489,1.017511,-0.535464,-0.248702,1.021579,1.020116,0.622472,-0.000491,-0.000354,0.00057
2022-08-05 20:00:00+00:00,1.01777,1.01795,1.01768,1.01793,584.0,4,5,31,8,2022,20,-0.866025,0.5,0,0.0,1.0,0,1,0,EURUSD,-7.595744680851041,-7.579961464354497,-7.693817468105877,-7.55544840887174,0.161586,1.018487,1.017507,-0.494449,-0.249949,1.021556,1.020117,0.621699,-0.000167,-0.000255,0.000265
2022-08-05 20:05:00+00:00,1.01794,1.01794,1.01773,1.01785,311.0,4,5,31,8,2022,20,-0.866025,0.5,1,0.5,0.866025,0,1,0,EURUSD,-7.579303675048337,-7.580924855491276,-7.688910696761411,-7.563162970106077,0.140856,1.018487,1.017499,-0.511603,-0.251192,1.021532,1.020119,0.621957,-0.000275,0.000275,0.000206
